Paper ID,Title,Authors,Year,Publication Date,Venue,Citation Count,Source Database,Abstract,URL,Gen_AI_Technology
https://openalex.org/W4386592036,Artificial intelligence and digital health in improving primary health care service delivery in LMICs: A systematic review,KM Saif‐Ur‐Rahman; Md Shariful Islam; Joan Alaboson; Oluwadara Ola; Imran Hasan; Nazmul Islam; Shristi Mainali; Tina Martina; Eva Silenga; Mubita Muyangana; Taufique Joarder,2023.0,2023-09-01,Journal of Evidence-Based Medicine,32,OpenAlex,,https://openalex.org/W4386592036,None
https://openalex.org/W3013693869,Challenges of facing coronavirus disease 2019: Psychiatric services for patients with mental disorders,Long‐Biao Cui; Xiaohui Wang; Huaning Wang,2020.0,2020-04-01,Psychiatry and Clinical Neurosciences,44,OpenAlex,,https://openalex.org/W3013693869,None
https://openalex.org/W2022918390,Psychological Assessment of Candidates for a Hemodialysis Program,Patricia L. Sand,1966.0,1966-03-01,Annals of Internal Medicine,95,OpenAlex,,https://openalex.org/W2022918390,None
https://openalex.org/W3020090207,Telemedicine and e-Health Solutions for COVID-19: Patients' Perspective,Nina Pappot; Gry Assam Taarnhøj; Helle Pappot,2020.0,2020-04-24,Telemedicine Journal and e-Health,102,OpenAlex,,https://openalex.org/W3020090207,None
https://openalex.org/W4323049613,Role of Artificial Intelligence in Future of Education,Roopal Shrivastava,2023.0,2023-01-31,International Journal of Professional Business Review,31,OpenAlex,,https://openalex.org/W4323049613,None
https://openalex.org/W4295136959,Leveraging the Science to Understand Factors Influencing the Use of AI-Powered Avatar in Healthcare Services,Emi Moriuchi,2022.0,2022-09-09,Journal of Technology in Behavioral Science,20,OpenAlex,,https://openalex.org/W4295136959,None
https://openalex.org/W4401101224,Artificial Intelligence for Psychotherapy: A Review of the Current State and Future Directions,Mirza Jahanzeb Beg; Mohit Verma; Vishvak Chanthar K. M. M.; Manish Verma,2024.0,2024-07-28,Indian Journal of Psychological Medicine,25,OpenAlex,,https://openalex.org/W4401101224,None
https://openalex.org/W4395703613,Revealing the source: How awareness alters perceptions of AI and human-generated mental health responses,Gagan Jain; Samridhi Pareek; Per Carlbring,2024.0,2024-04-27,Internet Interventions,22,OpenAlex,,https://openalex.org/W4395703613,None
https://openalex.org/W4394012278,Therapeutic Chatbots as Cognitive-Affective Artifacts,J. P. Grodniewicz; Mateusz Hohol,2024.0,2024-04-06,Topoi,16,OpenAlex,,https://openalex.org/W4394012278,None
https://openalex.org/W4391435919,The use of artificial intelligence in mental health services in Turkey: What do mental health professionals think?,Mücahit GÜLTEKİN; Meryem ŞAHİN,2024.0,2024-02-01,Cyberpsychology Journal of Psychosocial Research on Cyberspace,12,OpenAlex,,https://openalex.org/W4391435919,None
https://openalex.org/W4383618319,Women’s perspectives on the use of artificial intelligence (AI)-based technologies in mental healthcare,Meghan Reading Turchioe; Sarah Harkins; Pooja Desai; Shiveen Kumar; Jessica Kim; Alison Hermann; Rochelle Joly; Yiye Zhang; Jyotishman Pathak; Natalie C. Benda,2023.0,2023-07-04,JAMIA Open,17,OpenAlex,,https://openalex.org/W4383618319,None
https://openalex.org/W4401506258,Debate and Dilemmas Regarding Generative AI in Mental Health Care: Scoping Review,Xuechang Xian; Angela Chang; Yu‐Tao Xiang; Matthew Tingchi Liu,2024.0,2024-08-12,Interactive Journal of Medical Research,20,OpenAlex,,https://openalex.org/W4401506258,Generative AI
https://openalex.org/W3168591764,The Ethics of Artificial Intelligence in Psychotherapy,Tania Manríquez Roa; Nikola Biller‐Andorno; Manuel Trachsel,2021.0,2021-01-13,Oxford University Press eBooks,12,OpenAlex,,https://openalex.org/W3168591764,None
https://openalex.org/W4406084843,"Responsible Design, Integration, and Use of Generative AI in Mental Health",Oren Asman; John Torous; Amir Tal,2025.0,2025-01-06,JMIR Mental Health,9,OpenAlex,,https://openalex.org/W4406084843,Generative AI
https://openalex.org/W4405000024,Transforming Healthcare in Low‐Resource Settings With Artificial Intelligence: Recent Developments and Outcomes,Ravi Rai Dangi; Anil Sharma; Vipin Vageriya,2024.0,2024-12-04,Public Health Nursing,33,OpenAlex,,https://openalex.org/W4405000024,None
https://openalex.org/W4391679088,ChatGPT: A Pilot Study on a Promising Tool for Mental Health Support in Psychiatric Inpatient Care,Antônio Alves de Melo; Inês Canelas da Silva; Joana Lopes,2024.0,2024-02-09,International Journal of Psychiatric Trainees,17,OpenAlex,,https://openalex.org/W4391679088,ChatGPT
https://openalex.org/W4379185418,Understanding the impact of an AI-enabled conversational agent mobile app on users’ mental health and wellbeing with a self-reported maternal event: a mixed method real-world data mHealth study,Becky Inkster; Madhura Kadaba; Vinod Subramanian,2023.0,2023-06-02,Frontiers in Global Women s Health,29,OpenAlex,,https://openalex.org/W4379185418,None
https://openalex.org/W4386930286,Impact of Artificial Intelligence (AI) on Psychological and Mental Health Promotion: An Opinion Piece,Kelechi Elizabeth Oladimeji; Athini Nyatela; Siphamandla Gumede; Depika Dwarka; Samanta Tresha Lalla‐Edward,2023.0,2023-09-21,New Voices in Psychology,12,OpenAlex,,https://openalex.org/W4386930286,None
https://openalex.org/W2790334313,Bridging the dichotomy of actual versus aspirational digital health,John Torous; Joseph Firth,2018.0,2018-01-19,World Psychiatry,34,OpenAlex,,https://openalex.org/W2790334313,None
https://openalex.org/W4405020801,Integrative Approaches to Geriatric Care,Tiago Manuel Horta Reis da Silva,2024.0,2024-10-18,Advances in human and social aspects of technology book series,11,OpenAlex,,https://openalex.org/W4405020801,None
https://openalex.org/W4396760550,Emotional Intelligence in Artificial Intelligence: A Review and Evaluation Study,Heidrich Vicci,2024.0,2024-01-01,SSRN Electronic Journal,15,OpenAlex,,https://openalex.org/W4396760550,None
https://openalex.org/W4283719248,"Advances in Informatics, Management and Technology in Healthcare","International Conference on Informatics, Management and Technology in Healthcare 2022 Athen; Mantas John; Gallos, Parisis 1984-; Zoulias Emmanouil",2022.0,2022-06-29,Studies in health technology and informatics,12,OpenAlex,,https://openalex.org/W4283719248,None
https://openalex.org/W4400975781,Artificial Intelligence as a Potential Catalyst to a More Equitable Cancer Care,Sebastián García-Saisó; Myrna Martí; Karina Pesce; Silvana Luciani; Óscar J. Mújica; Anselm Hennis; Marcelo D’Agostino,2024.0,2024-07-25,JMIR Cancer,10,OpenAlex,,https://openalex.org/W4400975781,None
https://openalex.org/W3208357316,Natural Language Processing for Smart Healthcare,Binggui Zhou; Guanghua Yang; Zheng Shi; Shaodan Ma,2021.0,2021-10-19,arXiv (Cornell University),13,OpenAlex,,https://openalex.org/W3208357316,None
https://openalex.org/W4401315501,"Medical intelligence for anxiety research: Insights from genetics, hormones, implant science, and smart devices with future strategies",Faijan Akhtar; Md Belal Bin Heyat; Arshiya Sultana; Saba Parveen; Hafiz Muhammad Zeeshan; Stalin Fathima Merlin; Bairong Shen; Dustin Pomary; Jianping Li; Mohamad Sawan,2024.0,2024-08-04,Wiley Interdisciplinary Reviews Data Mining and Knowledge Discovery,15,OpenAlex,,https://openalex.org/W4401315501,None
https://openalex.org/W4403540278,Describing the Framework for AI Tool Assessment in Mental Health and Applying It to a Generative AI Obsessive-Compulsive Disorder Platform: Tutorial,Ashleigh Golden; Elias Aboujaoude,2024.0,2024-10-18,JMIR Formative Research,8,OpenAlex,,https://openalex.org/W4403540278,Generative AI
https://openalex.org/W4399363240,Revolutionizing Sleep Health: The Emergence and Impact of Personalized Sleep Medicine,Sergio Garbarino; Nicola Luigi Bragazzi,2024.0,2024-06-04,Journal of Personalized Medicine,20,OpenAlex,,https://openalex.org/W4399363240,None
https://openalex.org/W4400935624,Applications of Artificial Intelligence in Psychiatric Nursing: A Scope Review,Huanhuan Li; Guibing Zhu; Yan Zhong; Zhuoqiu Zhang; Shuiying Li; Jialin Liu,2024.0,2024-07-24,Studies in health technology and informatics,8,OpenAlex,,https://openalex.org/W4400935624,None
https://openalex.org/W4406771451,The Future of Artificial Intelligence in Mental Health Nursing Practice: An Integrative Review,Lucian Hadrian Milasan; Daniel Scott,2025.0,2025-01-23,International Journal of Mental Health Nursing,10,OpenAlex,,https://openalex.org/W4406771451,None
https://openalex.org/W4386226838,A pilot study on the capability of artificial intelligence in preparation of patients’ educational materials for Indian public health issues,Himel Mondal; Muralidhar Panigrahi; Baidyanath Mishra; Joshil Kumar Behera; Shaikat Mondal,2023.0,2023-08-01,Journal of Family Medicine and Primary Care,16,OpenAlex,,https://openalex.org/W4386226838,None
https://openalex.org/W3044203156,"Equity, Inclusivity, and Innovative Digital Technologies to Improve Adolescent and Young Adult Health",Sonoo Thadaney Israni; Michael E. Matheny; Ryan Matlow; Danielle Whicher,2020.0,2020-07-24,Journal of Adolescent Health,21,OpenAlex,,https://openalex.org/W3044203156,None
https://openalex.org/W4200068948,A class-contrastive human-interpretable machine learning approach to predict mortality in severe mental illness,Soumya Banerjee; Píetro Lió; Peter B. Jones; Rudolf N. Cardinal,2021.0,2021-12-08,Schizophrenia,17,OpenAlex,,https://openalex.org/W4200068948,None
https://openalex.org/W3108731681,AI applications in prevalent diseases and disorders,Louis J. Catania,2020.0,2020-12-03,Elsevier eBooks,8,OpenAlex,,https://openalex.org/W3108731681,None
https://openalex.org/W4386320267,Digital Health Technology for Real-World Clinical Outcome Measurement Using Patient-Generated Data: Systematic Scoping Review,Evelyn Pyper; Sarah McKeown; Jamie Hartmann‐Boyce; John Powell,2023.0,2023-08-31,Journal of Medical Internet Research,27,OpenAlex,,https://openalex.org/W4386320267,None
https://openalex.org/W2762861054,"Using Wearable Devices and Smartphones to Track Physical Activity: Initial Activation, Sustained Use, and Step Counts Across Sociodemographic Characteristics in a National Sample",Mitesh S. Patel; Luca Foschini; Gregory W. Kurtzman; Jingsan Zhu; Wenli Wang; Charles A. L. Rareshide; Susan M. Zbikowski,2017.0,2017-10-03,Annals of Internal Medicine,59,OpenAlex,,https://openalex.org/W2762861054,None
https://openalex.org/W2052284135,Psychological Stress During Hemodialysis for Chronic Renal Failure,R.G. Wright,1966.0,1966-03-01,Annals of Internal Medicine,153,OpenAlex,,https://openalex.org/W2052284135,None
https://openalex.org/W3111084284,A Journey Like No Other: Anatomy 2020!,Claire F. Smith; Wojciech Pawlina,2020.0,2020-12-11,Anatomical Sciences Education,61,OpenAlex,,https://openalex.org/W3111084284,None
https://openalex.org/W2054702419,Minimizing Diagnostic Error: The Importance of Follow-up and Feedback,Gordon D. Schiff,2008.0,2008-04-25,The American Journal of Medicine,130,OpenAlex,,https://openalex.org/W2054702419,None
https://openalex.org/W2954646778,Regulating Artificial Intelligence for a Successful Pathology Future,Timothy Craig Allen,2019.0,2019-07-03,Archives of Pathology & Laboratory Medicine,42,OpenAlex,,https://openalex.org/W2954646778,None
https://openalex.org/W4403004333,Public Perception on Artificial Intelligence–Driven Mental Health Interventions: Survey Research,Mahima Anna Varghese; Poonam Sharma; Maitreyee Patwardhan,2024.0,2024-09-30,JMIR Formative Research,8,OpenAlex,,https://openalex.org/W4403004333,None
https://openalex.org/W4408301394,Integrating Artificial Intelligence (<scp>AI</scp>) With Workforce Solutions for Sustainable Care: A Follow Up to Artificial Intelligence and Machine Learning (<scp>ML</scp>) Based Decision Support Systems in Mental Health,Oliver Higgins; Rhonda Wilson,2025.0,2025-03-07,International Journal of Mental Health Nursing,8,OpenAlex,,https://openalex.org/W4408301394,None
https://openalex.org/W3023427094,"Expecting the unexpected? Improving rural health in the era of bushfires, novel coronavirus and climate change",Martin Jones; David Mills; Richard T. Gray,2020.0,2020-04-01,Australian Journal of Rural Health,20,OpenAlex,,https://openalex.org/W3023427094,None
https://openalex.org/W4405356233,Artificial intelligence in the care of children and adolescents with chronic diseases: a systematic review,Janna-Lina Kerth; Maurus Hagemeister; Anne Bischops; Lisa Reinhart; Juergen Dukart; Bert Heinrichs; Simon B. Eickhoff; Thomas Meißner,2024.0,2024-12-14,European Journal of Pediatrics,13,OpenAlex,,https://openalex.org/W4405356233,None
https://openalex.org/W4406049379,Development of AI- and NLP-Driven Chatbots and Virtual Assistants for Mental Health Support,Aanchal Punia; Pawan Bhakuni; Nitin Sharma,2025.0,2025-01-03,"Advances in psychology, mental health, and behavioral studies (APMHBS) book series",4,OpenAlex,,https://openalex.org/W4406049379,None
https://openalex.org/W4388847962,A Fine-Grained Approach for EEG-Based Emotion Recognition Using Clustering and Hybrid Deep Neural Networks,Liumei Zhang; Bowen Xia; Yichuan Wang; Wei Zhang; Yu Han,2023.0,2023-11-21,Electronics,16,OpenAlex,,https://openalex.org/W4388847962,None
https://openalex.org/W2035519869,Psychology: Principles and Applications,Stephen Worchel,1951.0,1951-01-13,Journal of the American Medical Association,24,OpenAlex,,https://openalex.org/W2035519869,None
https://openalex.org/W3013757003,Research and development of autism diagnosis information system based on deep convolution neural network and facial expression data,Wang Zhao; Long Lu,2020.0,2020-03-25,Library Hi Tech,20,OpenAlex,,https://openalex.org/W3013757003,None
https://openalex.org/W3146316553,The Heartfelt and Thoughtful Rulers of the World: AI Implementation in HR,Garima Vijh; Richa Sharma; Swati Agrawal,2021.0,2021-01-01,Communications in computer and information science,4,OpenAlex,,https://openalex.org/W3146316553,None
https://openalex.org/W3118224304,Bioinformatics and Artificial Intelligence: Gerontological and Geriatric Components Medical and Social Support for Active Healthy Longevity,V. F. Pyatin; А. В. Колсанов; N. Romanchuk; Д. В. Романов; И. Л. Давыдкин; А. Н. Волобуев; И. И. Сиротко; С. В. Булгакова,2020.0,2020-12-12,Bulletin of Science and Practice,11,OpenAlex,,https://openalex.org/W3118224304,None
https://openalex.org/W4401543649,The role and future of artificial intelligence in primary care,Volga Kaymakçı; İclal Kasap,2024.0,2024-03-31,The Journal of Turkish Family Physician,7,OpenAlex,,https://openalex.org/W4401543649,None
https://openalex.org/W4313272959,Duty to Respond,Xavier Caddle; Nurun Naher; Zachary P. Miller; Karla Badillo-Urquiola; Pamela Wiśniewski,2022.0,2022-12-29,Proceedings of the ACM on Human-Computer Interaction,12,OpenAlex,,https://openalex.org/W4313272959,None
